id_client,secteur_activite,niveau_education
161025,Salari̩ formel,Secondaire
161026,Salari̩ formel,Secondaire
161027,Salari̩ formel,Sans dipl̫me
161028,Petit commerce,Secondaire
161029,Petit commerce,Secondaire
161030,Petit commerce,Secondaire
161031,Salari̩ formel,Primaire
161032,Agriculture,Secondaire
161033,Petit commerce,Primaire
161034,Agriculture,Secondaire
161035,Agriculture,Sans dipl̫me
161036,Salari̩ formel,Sup̩rieur
161037,Petit commerce,Secondaire
161038,Agriculture,Secondaire
161039,Petit commerce,Sans dipl̫me
161040,Salari̩ formel,Secondaire
161041,Salari̩ formel,Sup̩rieur
161042,Salari̩ formel,Primaire
161043,Agriculture,Primaire
161044,Salari̩ formel,Sans dipl̫me
161045,Agriculture,Secondaire
161046,Salari̩ formel,Sans dipl̫me
161047,Agriculture,Secondaire
161048,Salari̩ formel,Primaire
161049,Salari̩ formel,Sup̩rieur
161050,Salari̩ formel,Primaire
161051,Agriculture,Secondaire
161052,Agriculture,Sup̩rieur
161053,Petit commerce,Secondaire
161054,Agriculture,Sup̩rieur
161055,Petit commerce,Sup̩rieur
161056,Petit commerce,Primaire
161057,Salari̩ formel,Sans dipl̫me
161058,Agriculture,Primaire
161059,Agriculture,Primaire
161060,Petit commerce,Sup̩rieur
161061,Petit commerce,Primaire
161062,Salari̩ formel,Primaire
161063,Salari̩ formel,Sans dipl̫me
161064,Salari̩ formel,Secondaire
161065,Petit commerce,Sup̩rieur
161066,Agriculture,Primaire
161067,Agriculture,Sans dipl̫me
161068,Salari̩ formel,Sans dipl̫me
161069,Agriculture,Secondaire
161070,Petit commerce,Sans dipl̫me
161071,Petit commerce,Primaire
161072,Agriculture,Secondaire
161073,Salari̩ formel,Sans dipl̫me
161074,Petit commerce,Primaire
161075,Salari̩ formel,Sup̩rieur
161076,Petit commerce,Sup̩rieur
161077,Petit commerce,Primaire
161078,Agriculture,Secondaire
161079,Petit commerce,Secondaire
161080,Petit commerce,Primaire
161081,Petit commerce,Primaire
161082,Salari̩ formel,Primaire
161083,Salari̩ formel,Secondaire
161084,Agriculture,Secondaire
161085,Salari̩ formel,Secondaire
161086,Petit commerce,Secondaire
161087,Agriculture,Secondaire
161088,Salari̩ formel,Secondaire
161089,Petit commerce,Primaire
161090,Salari̩ formel,Primaire
161091,Petit commerce,Secondaire
161092,Agriculture,Sans dipl̫me
161093,Petit commerce,Sup̩rieur
161094,Petit commerce,Sup̩rieur
161095,Agriculture,Secondaire
161096,Profession lib̩rale,Secondaire
161097,Agriculture,Secondaire
161098,Petit commerce,Primaire
161099,Salari̩ formel,Sup̩rieur
161100,Petit commerce,Secondaire
161101,Petit commerce,Sans dipl̫me
161102,Petit commerce,Sans dipl̫me
161103,Salari̩ formel,Sans dipl̫me
161104,Agriculture,Secondaire
161105,Salari̩ formel,Primaire
161106,Petit commerce,Primaire
161107,Agriculture,Sans dipl̫me
161108,Salari̩ formel,Secondaire
161109,Agriculture,Primaire
161110,Petit commerce,Sans dipl̫me
161111,Artisanat,Secondaire
161112,Petit commerce,Primaire
161113,Agriculture,Secondaire
161114,Petit commerce,Sans dipl̫me
161115,Agriculture,Secondaire
161116,Salari̩ formel,Sup̩rieur
161117,Petit commerce,Secondaire
161118,Agriculture,Primaire
161119,Salari̩ formel,Secondaire
161120,Agriculture,Primaire
161121,Salari̩ formel,Sans dipl̫me
161122,Agriculture,Primaire
161123,Salari̩ formel,Secondaire
161124,Salari̩ formel,Sup̩rieur
161125,Agriculture,Secondaire
161126,Agriculture,Secondaire
161127,Salari̩ formel,Secondaire
161128,Petit commerce,Secondaire
161129,Salari̩ formel,Primaire
161130,Agriculture,Sup̩rieur
161131,Salari̩ formel,Primaire
161132,Salari̩ formel,Secondaire
161133,Petit commerce,Sup̩rieur
161134,Petit commerce,Primaire
161135,Agriculture,Secondaire
161136,Agriculture,Secondaire
161137,Salari̩ formel,Secondaire
161138,Agriculture,Secondaire
161139,Agriculture,Sans dipl̫me
161140,Agriculture,Primaire
161141,Petit commerce,Primaire
161142,Salari̩ formel,Sup̩rieur
161143,Petit commerce,Secondaire
161144,Salari̩ formel,Sup̩rieur
161145,Petit commerce,Secondaire
161146,Agriculture,Secondaire
161147,Salari̩ formel,Primaire
161148,Agriculture,Sans dipl̫me
161149,Salari̩ formel,Primaire
161150,Petit commerce,Primaire
161151,Salari̩ formel,Secondaire
161152,Petit commerce,Primaire
161153,Agriculture,Primaire
161154,Agriculture,Primaire
161155,Salari̩ formel,Primaire
161156,Salari̩ formel,Secondaire
161157,Salari̩ formel,Secondaire
161158,Agriculture,Secondaire
161159,Salari̩ formel,Sup̩rieur
161160,Salari̩ formel,Secondaire
161161,Petit commerce,Sans dipl̫me
161162,Agriculture,Secondaire
161163,Salari̩ formel,Sans dipl̫me
161164,Petit commerce,Sans dipl̫me
161165,Agriculture,Secondaire
161166,Agriculture,Primaire
161167,Salari̩ formel,Sup̩rieur
161168,Salari̩ formel,Sup̩rieur
161169,Agriculture,Primaire
161170,Petit commerce,Sup̩rieur
161171,Profession lib̩rale,Sans dipl̫me
161172,Petit commerce,Sup̩rieur
161173,Profession lib̩rale,Secondaire
161174,Salari̩ formel,Primaire
161175,Agriculture,Sans dipl̫me
161176,Agriculture,Secondaire
161177,Agriculture,Sans dipl̫me
161178,Profession lib̩rale,Secondaire
161179,Petit commerce,Secondaire
161180,Petit commerce,Secondaire
161181,Agriculture,Secondaire
161182,Agriculture,Secondaire
161183,Agriculture,Primaire
161184,Salari̩ formel,Primaire
161185,Agriculture,Primaire
161186,Agriculture,Secondaire
161187,Agriculture,Sup̩rieur
161188,Salari̩ formel,Primaire
161189,Petit commerce,Primaire
161190,Salari̩ formel,Secondaire
161191,Petit commerce,Secondaire
161192,Salari̩ formel,Secondaire
161193,Salari̩ formel,Primaire
161194,Salari̩ formel,Primaire
161195,Salari̩ formel,Secondaire
161196,Petit commerce,Sans dipl̫me
161197,Petit commerce,Primaire
161198,Petit commerce,Secondaire
161199,Salari̩ formel,Sup̩rieur
161200,Petit commerce,Secondaire
161201,Agriculture,Primaire
161202,Petit commerce,Primaire
161203,Petit commerce,Sup̩rieur
161204,Petit commerce,Sup̩rieur
161205,Salari̩ formel,Primaire
161206,Salari̩ formel,Sans dipl̫me
161207,Petit commerce,Secondaire
161208,Agriculture,Sup̩rieur
161209,Agriculture,Primaire
161210,Petit commerce,Primaire
161211,Agriculture,Primaire
161212,Petit commerce,Primaire
161213,Agriculture,Sans dipl̫me
161214,Petit commerce,Secondaire
161215,Salari̩ formel,Primaire
161216,Salari̩ formel,Primaire
161217,Salari̩ formel,Sup̩rieur
161218,Petit commerce,Primaire
161219,Petit commerce,Sans dipl̫me
161220,Agriculture,Secondaire
161221,Salari̩ formel,Sup̩rieur
161222,Salari̩ formel,Primaire
161223,Petit commerce,Sans dipl̫me
161224,Petit commerce,Sans dipl̫me
161225,Commerce/N̩goce,Secondaire
161226,Petit commerce,Sup̩rieur
161227,Agriculture,Secondaire
161228,Agriculture,Sans dipl̫me
161229,Petit commerce,Primaire
161230,Salari̩ formel,Primaire
161231,Petit commerce,Secondaire
161232,Agriculture,Secondaire
161233,Profession lib̩rale,Sans dipl̫me
161234,Agriculture,Secondaire
161235,Agriculture,Primaire
161236,Salari̩ formel,Primaire
161237,Petit commerce,Primaire
161238,Agriculture,Sans dipl̫me
161239,Agriculture,Secondaire
161240,Petit commerce,Secondaire
161241,Commerce/N̩goce,Sans dipl̫me
161242,Profession lib̩rale,Secondaire
161243,Salari̩ formel,Primaire
161244,Agriculture,Sup̩rieur
161245,Petit commerce,Primaire
161246,Agriculture,Primaire
161247,Profession lib̩rale,Secondaire
161248,Salari̩ formel,Sup̩rieur
161249,Salari̩ formel,Secondaire
161250,Agriculture,Primaire
161251,Petit commerce,Sup̩rieur
161252,Petit commerce,Secondaire
161253,Petit commerce,Sup̩rieur
161254,Petit commerce,Sans dipl̫me
161255,Agriculture,Sans dipl̫me
161256,Petit commerce,Secondaire
161257,Commerce/N̩goce,Secondaire
161258,Salari̩ formel,Primaire
161259,Petit commerce,Secondaire
161260,Petit commerce,Sup̩rieur
161261,Commerce/N̩goce,Primaire
161262,Profession lib̩rale,Sup̩rieur
161263,Agriculture,Sup̩rieur
161264,Salari̩ formel,Secondaire
161265,Agriculture,Sans dipl̫me
161266,Agriculture,Sup̩rieur
161267,Petit commerce,Secondaire
161268,Salari̩ formel,Secondaire
161269,Petit commerce,Sup̩rieur
161270,Petit commerce,Secondaire
161271,Petit commerce,Primaire
161272,Salari̩ formel,Primaire
161273,Petit commerce,Secondaire
161274,Salari̩ formel,Primaire
161275,Agriculture,Secondaire
161276,Salari̩ formel,Primaire
161277,Petit commerce,Secondaire
161278,Salari̩ formel,Primaire
161279,Salari̩ formel,Secondaire
161280,Salari̩ formel,Sup̩rieur
161281,Agriculture,Primaire
161282,Petit commerce,Primaire
161283,Agriculture,Primaire
161284,Agriculture,Sup̩rieur
161285,Petit commerce,Sup̩rieur
161286,Agriculture,Primaire
161287,Petit commerce,Primaire
161288,Salari̩ formel,Secondaire
161289,Agriculture,Secondaire
161290,Petit commerce,Primaire
161291,Agriculture,Sup̩rieur
161292,Salari̩ formel,Secondaire
161293,Agriculture,Secondaire
161294,Petit commerce,Secondaire
161295,Petit commerce,Primaire
161296,Salari̩ formel,Primaire
161297,Salari̩ formel,Secondaire
161298,Petit commerce,Primaire
161299,Agriculture,Primaire
161300,Agriculture,Sans dipl̫me
161301,Petit commerce,Secondaire
161302,Petit commerce,Sup̩rieur
161303,Salari̩ formel,Secondaire
161304,Agriculture,Primaire
161305,Agriculture,Secondaire
161306,Agriculture,Sup̩rieur
161307,Agriculture,Sup̩rieur
161308,Petit commerce,Sans dipl̫me
161309,Profession lib̩rale,Sup̩rieur
161310,Salari̩ formel,Primaire
161311,Salari̩ formel,Sans dipl̫me
161312,Petit commerce,Sup̩rieur
161313,Agriculture,Primaire
161314,Salari̩ formel,Sup̩rieur
161315,Petit commerce,Primaire
161316,Agriculture,Sans dipl̫me
161317,Petit commerce,Secondaire
161318,Petit commerce,Secondaire
161319,Salari̩ formel,Secondaire
161320,Petit commerce,Sans dipl̫me
161321,Petit commerce,Primaire
161322,Salari̩ formel,Primaire
161323,Petit commerce,Secondaire
161324,Salari̩ formel,Primaire
161325,Petit commerce,Sup̩rieur
161326,Agriculture,Primaire
161327,Agriculture,Sans dipl̫me
161328,Salari̩ formel,Sup̩rieur
161329,Profession lib̩rale,Secondaire
161330,Agriculture,Primaire
161331,Agriculture,Sans dipl̫me
161332,Profession lib̩rale,Sup̩rieur
161333,Salari̩ formel,Primaire
161334,Commerce/N̩goce,Sup̩rieur
161335,Salari̩ formel,Secondaire
161336,Petit commerce,Sans dipl̫me
161337,Petit commerce,Sans dipl̫me
161338,Agriculture,Sup̩rieur
161339,Salari̩ formel,Sup̩rieur
161340,Agriculture,Secondaire
161341,Petit commerce,Secondaire
161342,Petit commerce,Secondaire
161343,Salari̩ formel,Secondaire
161344,Petit commerce,Sup̩rieur
161345,Petit commerce,Primaire
161346,Salari̩ formel,Secondaire
161347,Agriculture,Sup̩rieur
161348,Salari̩ formel,Sup̩rieur
161349,Salari̩ formel,Secondaire
161350,Agriculture,Primaire
161351,Petit commerce,Sup̩rieur
161352,Salari̩ formel,Primaire
161353,Agriculture,Secondaire
161354,Salari̩ formel,Primaire
161355,Salari̩ formel,Secondaire
161356,Agriculture,Sup̩rieur
161357,Agriculture,Secondaire
161358,Petit commerce,Secondaire
161359,Agriculture,Primaire
161360,Agriculture,Sans dipl̫me
161361,Agriculture,Sans dipl̫me
161362,Petit commerce,Primaire
161363,Petit commerce,Primaire
161364,Petit commerce,Secondaire
161365,Petit commerce,Primaire
161366,Agriculture,Sans dipl̫me
161367,Petit commerce,Secondaire
161368,Agriculture,Sup̩rieur
161369,Agriculture,Sup̩rieur
161370,Agriculture,Secondaire
161371,Salari̩ formel,Primaire
161372,Petit commerce,Secondaire
161373,Agriculture,Secondaire
161374,Petit commerce,Secondaire
161375,Agriculture,Primaire
161376,Salari̩ formel,Secondaire
161377,Commerce/N̩goce,Secondaire
161378,Agriculture,Secondaire
161379,Agriculture,Secondaire
161380,Agriculture,Primaire
161381,Salari̩ formel,Secondaire
161382,Salari̩ formel,Primaire
161383,Petit commerce,Secondaire
161384,Salari̩ formel,Secondaire
161385,Petit commerce,Secondaire
161386,Petit commerce,Sup̩rieur
161387,Salari̩ formel,Secondaire
161388,Petit commerce,Sup̩rieur
161389,Profession lib̩rale,Sans dipl̫me
161390,Salari̩ formel,Secondaire
161391,Salari̩ formel,Secondaire
161392,Agriculture,Secondaire
161393,Agriculture,Secondaire
161394,Agriculture,Secondaire
161395,Petit commerce,Sup̩rieur
161396,Petit commerce,Secondaire
161397,Salari̩ formel,Sans dipl̫me
161398,Agriculture,Primaire
161399,Commerce/N̩goce,Secondaire
161400,Petit commerce,Sans dipl̫me
161401,Salari̩ formel,Secondaire
161402,Agriculture,Secondaire
161403,Petit commerce,Sup̩rieur
161404,Agriculture,Secondaire
161405,Petit commerce,Secondaire
161406,Agriculture,Primaire
161407,Agriculture,Sup̩rieur
161408,Agriculture,Secondaire
161409,Petit commerce,Sup̩rieur
161410,Petit commerce,Sup̩rieur
161411,Commerce/N̩goce,Secondaire
161412,Salari̩ formel,Secondaire
161413,Salari̩ formel,Secondaire
161414,Salari̩ formel,Secondaire
161415,Agriculture,Primaire
161416,Petit commerce,Primaire
161417,Petit commerce,Secondaire
161418,Salari̩ formel,Sup̩rieur
161419,Petit commerce,Sup̩rieur
161420,Agriculture,Sup̩rieur
161421,Artisanat,Sans dipl̫me
161422,Salari̩ formel,Sans dipl̫me
161423,Agriculture,Secondaire
161424,Commerce/N̩goce,Secondaire
161425,Agriculture,Primaire
161426,Salari̩ formel,Primaire
161427,Agriculture,Secondaire
161428,Petit commerce,Sup̩rieur
161429,Petit commerce,Secondaire
161430,Salari̩ formel,Primaire
161431,Salari̩ formel,Primaire
161432,Agriculture,Secondaire
161433,Artisanat,Sup̩rieur
161434,Agriculture,Sans dipl̫me
161435,Agriculture,Secondaire
161436,Agriculture,Primaire
161437,Agriculture,Secondaire
161438,Agriculture,Secondaire
161439,Petit commerce,Secondaire
161440,Petit commerce,Secondaire
161441,Salari̩ formel,Sup̩rieur
161442,Salari̩ formel,Secondaire
161443,Salari̩ formel,Primaire
161444,Agriculture,Secondaire
161445,Petit commerce,Sup̩rieur
161446,Agriculture,Primaire
161447,Agriculture,Sup̩rieur
161448,Petit commerce,Primaire
161449,Petit commerce,Secondaire
161450,Commerce/N̩goce,Sans dipl̫me
161451,Agriculture,Secondaire
161452,Petit commerce,Secondaire
161453,Salari̩ formel,Secondaire
161454,Agriculture,Sup̩rieur
161455,Agriculture,Primaire
161456,Agriculture,Secondaire
161457,Salari̩ formel,Secondaire
161458,Salari̩ formel,Primaire
161459,Petit commerce,Secondaire
161460,Agriculture,Secondaire
161461,Petit commerce,Primaire
161462,Petit commerce,Sans dipl̫me
161463,Petit commerce,Secondaire
161464,Petit commerce,Sans dipl̫me
161465,Agriculture,Sup̩rieur
161466,Salari̩ formel,Secondaire
161467,Profession lib̩rale,Secondaire
161468,Salari̩ formel,Primaire
161469,Agriculture,Primaire
161470,Agriculture,Primaire
161471,Commerce/N̩goce,Sup̩rieur
161472,Salari̩ formel,Secondaire
161473,Agriculture,Sans dipl̫me
161474,Salari̩ formel,Primaire
161475,Salari̩ formel,Sup̩rieur
161476,Commerce/N̩goce,Sup̩rieur
161477,Commerce/N̩goce,Secondaire
161478,Agriculture,Sup̩rieur
161479,Agriculture,Secondaire
161480,Agriculture,Secondaire
161481,Agriculture,Sup̩rieur
161482,Petit commerce,Primaire
161483,Salari̩ formel,Primaire
161484,Petit commerce,Primaire
161485,Salari̩ formel,Secondaire
161486,Petit commerce,Secondaire
161487,Agriculture,Secondaire
161488,Petit commerce,Sans dipl̫me
161489,Petit commerce,Sans dipl̫me
161490,Agriculture,Secondaire
161491,Petit commerce,Sup̩rieur
161492,Salari̩ formel,Sup̩rieur
161493,Agriculture,Sup̩rieur
161494,Salari̩ formel,Primaire
161495,Salari̩ formel,Primaire
161496,Agriculture,Primaire
161497,Salari̩ formel,Sans dipl̫me
161498,Salari̩ formel,Sup̩rieur
161499,Agriculture,Secondaire
161500,Agriculture,Primaire
161501,Petit commerce,Secondaire
161502,Agriculture,Sans dipl̫me
161503,Petit commerce,Secondaire
161504,Agriculture,Primaire
161505,Salari̩ formel,Primaire
161506,Salari̩ formel,Sup̩rieur
161507,Agriculture,Sup̩rieur
161508,Petit commerce,Primaire
161509,Agriculture,Sans dipl̫me
161510,Petit commerce,Sans dipl̫me
161511,Agriculture,Primaire
161512,Petit commerce,Sup̩rieur
161513,Profession lib̩rale,Primaire
161514,Salari̩ formel,Secondaire
161515,Petit commerce,Primaire
161516,Petit commerce,Secondaire
161517,Salari̩ formel,Primaire
161518,Agriculture,Primaire
161519,Agriculture,Secondaire
161520,Agriculture,Sup̩rieur
161521,Agriculture,Primaire
161522,Petit commerce,Secondaire
161523,Agriculture,Secondaire
161524,Agriculture,Secondaire
161525,Salari̩ formel,Secondaire
161526,Salari̩ formel,Secondaire
161527,Petit commerce,Secondaire
161528,Commerce/N̩goce,Sup̩rieur
161529,Salari̩ formel,Secondaire
161530,Agriculture,Primaire
161531,Petit commerce,Primaire
161532,Salari̩ formel,Sans dipl̫me
161533,Salari̩ formel,Secondaire
161534,Salari̩ formel,Sup̩rieur
161535,Petit commerce,Secondaire
161536,Petit commerce,Primaire
161537,Profession lib̩rale,Secondaire
161538,Petit commerce,Sans dipl̫me
161539,Salari̩ formel,Sup̩rieur
161540,Agriculture,Sup̩rieur
161541,Agriculture,Primaire
161542,Petit commerce,Secondaire
161543,Petit commerce,Primaire
161544,Petit commerce,Secondaire
161545,Agriculture,Secondaire
161546,Agriculture,Primaire
161547,Salari̩ formel,Secondaire
161548,Agriculture,Primaire
161549,Salari̩ formel,Sans dipl̫me
161550,Salari̩ formel,Secondaire
161551,Agriculture,Sans dipl̫me
161552,Salari̩ formel,Primaire
161553,Agriculture,Secondaire
161554,Petit commerce,Primaire
161555,Agriculture,Primaire
161556,Agriculture,Primaire
161557,Petit commerce,Sans dipl̫me
161558,Salari̩ formel,Secondaire
161559,Agriculture,Primaire
161560,Salari̩ formel,Secondaire
161561,Salari̩ formel,Primaire
161562,Agriculture,Sup̩rieur
161563,Salari̩ formel,Secondaire
161564,Petit commerce,Secondaire
161565,Agriculture,Primaire
161566,Petit commerce,Sans dipl̫me
161567,Salari̩ formel,Secondaire
161568,Agriculture,Secondaire
161569,Salari̩ formel,Secondaire
161570,Salari̩ formel,Sup̩rieur
161571,Artisanat,Secondaire
161572,Profession lib̩rale,Sup̩rieur
161573,Agriculture,Secondaire
161574,Agriculture,Secondaire
161575,Salari̩ formel,Secondaire
161576,Salari̩ formel,Sup̩rieur
161577,Salari̩ formel,Secondaire
161578,Petit commerce,Primaire
161579,Salari̩ formel,Secondaire
161580,Salari̩ formel,Secondaire
161581,Petit commerce,Primaire
161582,Agriculture,Primaire
161583,Agriculture,Sans dipl̫me
161584,Agriculture,Primaire
161585,Salari̩ formel,Primaire
161586,Petit commerce,Primaire
161587,Salari̩ formel,Primaire
161588,Agriculture,Sup̩rieur
161589,Agriculture,Secondaire
161590,Salari̩ formel,Secondaire
161591,Salari̩ formel,Sup̩rieur
